uniqID,strain,cmpd,dose,time,rep,value,peptides
g0009,mutant,DMSO,0,0,1,439.0777,
g0009,mutant,DMSO,0,0,2,422.867,
g0009,mutant,DMSO,0,0,3,433.3654,
g0009,mutant,drugA,1.25,2,1,443.1172,
g0009,mutant,drugA,1.25,2,2,536.941,
g0009,mutant,drugA,1.25,2,3,412.329,
g0009,mutant,drugA,2.5,2,1,393.0227,
g0009,mutant,drugA,2.5,2,2,574.0456,
g0009,mutant,drugA,2.5,2,3,409.1156,
g0009,mutant,drugA,5,2,1,532.6311,
g0009,mutant,drugA,5,2,2,405.4521,
g0009,mutant,drugA,5,2,3,535.4689,
g0009,mutant,drugA,10,2,1,468.5957,
g0009,mutant,drugA,10,2,2,542.3911,
g0009,mutant,drugA,10,2,3,500.8588,
g0009,mutant,drugA,20,2,1,459.9603,
g0009,mutant,drugA,20,2,2,429.3634,
g0009,mutant,drugA,20,2,3,421.0052,
g0009,mutant,drugA,40,2,1,429.6555,
g0009,mutant,drugA,40,2,2,501.3102,
g0009,mutant,drugA,40,2,3,458.4748,
g0009,mutant,drugA,80,2,1,619.4336,
g0009,mutant,drugA,80,2,2,540.8043,
g0009,mutant,drugA,80,2,3,476.3297,
g0009,mutant,drugB,1.25,2,1,485.4428,
g0009,mutant,drugB,1.25,2,2,531.2678,
g0009,mutant,drugB,1.25,2,3,489.2739,
g0009,mutant,drugB,2.5,2,1,417.9135,
g0009,mutant,drugB,2.5,2,2,389.7452,
g0009,mutant,drugB,2.5,2,3,450.9083,
g0009,mutant,drugB,5,2,1,474.8398,
g0009,mutant,drugB,5,2,2,513.7249,
g0009,mutant,drugB,5,2,3,477.3489,
g0009,mutant,drugB,10,2,1,462.8106,
g0009,mutant,drugB,10,2,2,476.9312,
g0009,mutant,drugB,10,2,3,424.9579,
g0009,mutant,drugB,20,2,1,426.1769,
g0009,mutant,drugB,20,2,2,452.6773,
g0009,mutant,drugB,20,2,3,476.6115,
g0009,mutant,drugB,40,2,1,563.3828,
g0009,mutant,drugB,40,2,2,457.8964,
g0009,mutant,drugB,40,2,3,479.4754,
g0009,mutant,drugB,80,2,1,535.3111,
g0009,mutant,drugB,80,2,2,494.1211,
g0009,mutant,drugB,80,2,3,450.9486,
g0009,mutant,DMSO,0,2,1,464.9235,
g0009,mutant,DMSO,0,2,2,497.4787,
g0009,mutant,DMSO,0,2,3,578.3927,
g0009,mutant,drugA,1.25,4,1,471.0193,
g0009,mutant,drugA,1.25,4,2,345.8719,
g0009,mutant,drugA,1.25,4,3,426.3961,
g0009,mutant,drugA,2.5,4,1,483.7302,
g0009,mutant,drugA,2.5,4,2,459.4847,
g0009,mutant,drugA,2.5,4,3,436.6111,
g0009,mutant,drugA,5,4,1,436.6109,
g0009,mutant,drugA,5,4,2,489.1563,
g0009,mutant,drugA,5,4,3,480.389,
g0009,mutant,drugA,10,4,1,519.717,
g0009,mutant,drugA,10,4,2,373.4764,
g0009,mutant,drugA,10,4,3,444.1013,
g0009,mutant,drugA,20,4,1,505.8302,
g0009,mutant,drugA,20,4,2,359.7958,
g0009,mutant,drugA,20,4,3,505.2683,
g0009,mutant,drugA,40,4,1,517.6331,
g0009,mutant,drugA,40,4,2,457.4709,
g0009,mutant,drugA,40,4,3,467.4354,
g0009,mutant,drugA,80,4,1,504.2999,
g0009,mutant,drugA,80,4,2,547.4213,
g0009,mutant,drugA,80,4,3,461.0976,
g0009,mutant,drugB,1.25,4,1,455.3189,
g0009,mutant,drugB,1.25,4,2,452.2039,
g0009,mutant,drugB,1.25,4,3,485.8453,
g0009,mutant,drugB,2.5,4,1,453.5921,
g0009,mutant,drugB,2.5,4,2,466.0281,
g0009,mutant,drugB,2.5,4,3,417.5901,
g0009,mutant,drugB,5,4,1,446.4198,
g0009,mutant,drugB,5,4,2,555.2827,
g0009,mutant,drugB,5,4,3,410.2445,
g0009,mutant,drugB,10,4,1,410.5612,
g0009,mutant,drugB,10,4,2,475.1888,
g0009,mutant,drugB,10,4,3,405.6448,
g0009,mutant,drugB,20,4,1,501.4507,
g0009,mutant,drugB,20,4,2,449.6388,
g0009,mutant,drugB,20,4,3,487.1512,
g0009,mutant,drugB,40,4,2,454.1122,
g0009,mutant,drugB,40,4,3,470.8658,
g0009,mutant,drugB,80,4,1,615.4991,
g0009,mutant,drugB,80,4,2,606.5824,
g0009,mutant,drugB,80,4,3,656.5856,
g0009,mutant,DMSO,0,4,1,526.481,
g0009,mutant,DMSO,0,4,2,474.0018,
g0009,mutant,DMSO,0,4,3,443.1883,
g0009,mutant,drugA,1.25,8,1,461.3324,
g0009,mutant,drugA,1.25,8,2,450.5234,
g0009,mutant,drugA,1.25,8,3,408.8303,
g0009,mutant,drugA,2.5,8,1,453.1551,
g0009,mutant,drugA,2.5,8,2,405.1618,
g0009,mutant,drugA,2.5,8,3,440.5571,
g0009,mutant,drugA,5,8,1,511.2343,
g0009,mutant,drugA,5,8,2,454.98,
g0009,mutant,drugA,5,8,3,447.738,
g0009,mutant,drugA,10,8,1,503.0505,
g0009,mutant,drugA,10,8,2,481.7935,
g0009,mutant,drugA,10,8,3,463.2604,
g0009,mutant,drugA,20,8,1,569.1493,
g0009,mutant,drugA,20,8,2,560.021,
g0009,mutant,drugA,40,8,1,543.398,
g0009,mutant,drugA,40,8,2,563.7577,
g0009,mutant,drugA,40,8,3,506.9528,
g0009,mutant,drugA,80,8,1,624.1934,
g0009,mutant,drugA,80,8,2,677.6989,
g0009,mutant,drugA,80,8,3,631.5771,
g0009,mutant,drugB,1.25,8,1,469.9697,
g0009,mutant,drugB,1.25,8,2,534.7202,
g0009,mutant,drugB,1.25,8,3,433.5403,
g0009,mutant,drugB,2.5,8,1,442.3417,
g0009,mutant,drugB,2.5,8,2,409.1854,
g0009,mutant,drugB,2.5,8,3,503.4001,
g0009,mutant,drugB,5,8,1,421.5076,
g0009,mutant,drugB,5,8,2,403.4578,
g0009,mutant,drugB,5,8,3,474.7867,
g0009,mutant,drugB,10,8,1,478.1878,
g0009,mutant,drugB,10,8,2,498.9287,
g0009,mutant,drugB,10,8,3,506.4312,
g0009,mutant,drugB,20,8,1,464.522,
g0009,mutant,drugB,20,8,2,436.9961,
g0009,mutant,drugB,20,8,3,505.8918,
g0009,mutant,drugB,40,8,2,517.9176,
g0009,mutant,drugB,40,8,3,515.8355,
g0009,mutant,drugB,80,8,1,772.4563,
g0009,mutant,drugB,80,8,2,891.0133,
g0009,mutant,drugB,80,8,3,660.9095,
g0009,mutant,DMSO,0,8,1,431.5427,
g0009,mutant,DMSO,0,8,2,467.82,
g0009,mutant,DMSO,0,8,3,490.0371,
g0009,mutant,drugA,1.25,16,1,449.5156,
g0009,mutant,drugA,1.25,16,2,458.1866,
g0009,mutant,drugA,1.25,16,3,452.2214,
g0009,mutant,drugA,2.5,16,1,418.2573,
g0009,mutant,drugA,2.5,16,2,435.7363,
g0009,mutant,drugA,2.5,16,3,467.6283,
g0009,mutant,drugA,5,16,1,594.7898,
g0009,mutant,drugA,5,16,2,422.1513,
g0009,mutant,drugA,5,16,3,452.377,
g0009,mutant,drugA,10,16,1,531.0368,
g0009,mutant,drugA,10,16,2,691.1827,
g0009,mutant,drugA,10,16,3,558.6617,
g0009,mutant,drugA,20,16,1,573.4022,
g0009,mutant,drugA,20,16,2,474.461,
g0009,mutant,drugA,20,16,3,519.8587,
g0009,mutant,drugA,40,16,1,582.8511,
g0009,mutant,drugA,40,16,2,530.0929,
g0009,mutant,drugA,40,16,3,644.7027,
g0009,mutant,drugA,80,16,1,851.3851,
g0009,mutant,drugA,80,16,2,812.4786,
g0009,mutant,drugA,80,16,3,740.5373,
g0009,mutant,drugB,1.25,16,1,478.0738,
g0009,mutant,drugB,1.25,16,2,538.7867,
g0009,mutant,drugB,1.25,16,3,486.8721,
g0009,mutant,drugB,2.5,16,1,485.7702,
g0009,mutant,drugB,2.5,16,2,433.4972,
g0009,mutant,drugB,2.5,16,3,556.0175,
g0009,mutant,drugB,5,16,1,458.2566,
g0009,mutant,drugB,5,16,2,605.0845,
g0009,mutant,drugB,5,16,3,535.3702,
g0009,mutant,drugB,10,16,1,534.2174,
g0009,mutant,drugB,10,16,2,452.3248,
g0009,mutant,drugB,10,16,3,502.4781,
g0009,mutant,drugB,20,16,1,660.163,
g0009,mutant,drugB,20,16,2,632.5784,
g0009,mutant,drugB,20,16,3,588.1797,
g0009,mutant,drugB,40,16,1,596.3602,
g0009,mutant,drugB,80,16,1,1139.4908,
g0009,mutant,drugB,80,16,2,1195.8265,
g0009,mutant,drugB,80,16,3,1109.3876,
g0009,mutant,DMSO,0,16,1,371.6398,
g0009,mutant,DMSO,0,16,2,459.1081,
g0009,mutant,DMSO,0,16,3,441.025,
g0009,mutant,drugA,1.25,24,1,461.9619,
g0009,mutant,drugA,1.25,24,2,518.9733,
g0009,mutant,drugA,1.25,24,3,499.1841,
g0009,mutant,drugA,2.5,24,1,409.7607,
g0009,mutant,drugA,2.5,24,2,510.7628,
g0009,mutant,drugA,2.5,24,3,471.662,
g0009,mutant,drugA,5,24,1,517.5352,
g0009,mutant,drugA,5,24,2,480.063,
g0009,mutant,drugA,5,24,3,530.9755,
g0009,mutant,drugA,10,24,1,413.0397,
g0009,mutant,drugA,10,24,2,600.5427,
g0009,mutant,drugA,10,24,3,480.119,
g0009,mutant,drugA,20,24,2,550.1244,
g0009,mutant,drugA,20,24,3,514.3662,
g0009,mutant,drugA,40,24,1,724.6788,
g0009,mutant,drugA,40,24,2,878.2738,
g0009,mutant,drugA,40,24,3,663.2793,
g0009,mutant,drugA,80,24,2,1102.1093,
g0009,mutant,drugA,80,24,3,1080.5676,
g0009,mutant,drugB,1.25,24,1,450.3733,
g0009,mutant,drugB,1.25,24,2,482.4069,
g0009,mutant,drugB,1.25,24,3,522.2419,
g0009,mutant,drugB,2.5,24,1,491.8816,
g0009,mutant,drugB,2.5,24,2,449.299,
g0009,mutant,drugB,2.5,24,3,515.4485,
g0009,mutant,drugB,5,24,1,528.9106,
g0009,mutant,drugB,5,24,2,458.3151,
g0009,mutant,drugB,5,24,3,493.7707,
g0009,mutant,drugB,10,24,1,623.7484,
g0009,mutant,drugB,10,24,2,423.622,
g0009,mutant,drugB,10,24,3,506.6406,
g0009,mutant,drugB,20,24,1,521.4932,
g0009,mutant,drugB,20,24,2,738.6866,
g0009,mutant,drugB,20,24,3,657.9011,
g0009,mutant,drugB,40,24,1,883.0382,
g0009,mutant,drugB,40,24,2,853.5214,
g0009,mutant,drugB,40,24,3,956.272,
g0009,mutant,drugB,80,24,1,1716.4663,
g0009,mutant,drugB,80,24,2,2000.0853,
g0009,mutant,drugB,80,24,3,1581.2007,
g0009,mutant,DMSO,0,24,1,464.054,
g0009,mutant,DMSO,0,24,2,492.4116,
g0009,mutant,DMSO,0,24,3,422.6985,
g0010,WT,drugA,1.25,0,1,23.9871,
g0010,WT,drugA,1.25,0,2,29.6298,
g0010,WT,drugA,1.25,0,3,20.7486,
g0010,WT,drugA,2.5,0,1,26.448,
g0010,WT,drugA,2.5,0,2,21.9194,
g0010,WT,drugA,2.5,0,3,19.9164,
g0010,WT,drugA,5,0,1,23.0404,
g0010,WT,drugA,5,0,2,24.6321,
g0010,WT,drugA,5,0,3,22.7981,
g0010,WT,drugA,10,0,1,27.9204,
g0010,WT,drugA,10,0,2,23.2665,
g0010,WT,drugA,20,0,1,26.1173,
g0010,WT,drugA,20,0,2,24.8353,
g0010,WT,drugA,20,0,3,24.0179,
g0010,WT,drugA,40,0,1,22.7059,
g0010,WT,drugA,40,0,2,23.2799,
g0010,WT,drugA,40,0,3,25.924,
g0010,WT,drugA,80,0,1,20.5294,
g0010,WT,drugA,80,0,2,22.4201,
g0010,WT,drugA,80,0,3,25.657,
g0010,WT,drugB,1.25,0,1,23.4951,
g0010,WT,drugB,1.25,0,2,25.5759,
g0010,WT,drugB,1.25,0,3,17.326,
g0010,WT,drugB,2.5,0,1,26.2794,
g0010,WT,drugB,2.5,0,2,22.4057,
g0010,WT,drugB,2.5,0,3,24.2606,
g0010,WT,drugB,5,0,1,24.354,
g0010,WT,drugB,5,0,2,23.639,
g0010,WT,drugB,10,0,1,21.6194,
g0010,WT,drugB,10,0,2,22.178,
g0010,WT,drugB,10,0,3,21.8857,
g0010,WT,drugB,20,0,1,24.3426,
g0010,WT,drugB,20,0,2,26.2521,
g0010,WT,drugB,20,0,3,21.6235,
g0010,WT,drugB,40,0,1,23.8689,
g0010,WT,drugB,40,0,2,22.2151,
g0010,WT,drugB,40,0,3,20.5943,
g0010,WT,drugB,80,0,1,23.2696,
g0010,WT,drugB,80,0,2,23.4847,
g0010,WT,drugB,80,0,3,30.8914,
g0010,WT,DMSO,0,0,1,29.9282,
g0010,WT,DMSO,0,0,2,22.7416,
g0010,WT,DMSO,0,0,3,29.6691,
g0010,WT,drugA,1.25,2,1,27.831,
g0010,WT,drugA,1.25,2,2,25.7297,
g0010,WT,drugA,1.25,2,3,20.7166,
g0010,WT,drugA,2.5,2,1,23.9675,
g0010,WT,drugA,2.5,2,2,23.723,
g0010,WT,drugA,2.5,2,3,24.4433,
g0010,WT,drugA,5,2,1,26.1392,
g0010,WT,drugA,5,2,2,18.7377,
g0010,WT,drugA,5,2,3,22.5978,
g0010,WT,drugA,10,2,1,23.6216,
g0010,WT,drugA,10,2,2,21.8286,
g0010,WT,drugA,10,2,3,26.3426,
g0010,WT,drugA,20,2,1,21.631,
g0010,WT,drugA,20,2,2,22.7917,
g0010,WT,drugA,20,2,3,25.5052,
g0010,WT,drugA,40,2,1,28.6331,
g0010,WT,drugA,40,2,2,25.2055,
g0010,WT,drugA,40,2,3,28.4307,
g0010,WT,drugA,80,2,1,28.0241,
g0010,WT,drugA,80,2,2,28.8078,
g0010,WT,drugA,80,2,3,28.8721,
g0010,WT,drugB,1.25,2,1,25.9349,
g0010,WT,drugB,1.25,2,2,24.3689,
g0010,WT,drugB,1.25,2,3,28.0442,
g0010,WT,drugB,2.5,2,1,26.8523,
g0010,WT,drugB,2.5,2,2,24.3135,
g0010,WT,drugB,2.5,2,3,26.0814,
g0010,WT,drugB,5,2,1,19.7414,
g0010,WT,drugB,5,2,2,23.2515,
g0010,WT,drugB,5,2,3,27.2972,
g0010,WT,drugB,10,2,1,26.8375,
g0010,WT,drugB,10,2,2,24.287,
g0010,WT,drugB,10,2,3,22.2892,
g0010,WT,drugB,20,2,1,20.4682,
g0010,WT,drugB,20,2,2,20.9708,
g0010,WT,drugB,20,2,3,26.8613,
g0010,WT,drugB,40,2,1,23.8869,
g0010,WT,drugB,40,2,2,24.495,
g0010,WT,drugB,40,2,3,21.0262,
g0010,WT,drugB,80,2,1,27.0449,
g0010,WT,drugB,80,2,2,18.6846,
g0010,WT,drugB,80,2,3,20.0405,
g0010,WT,DMSO,0,2,1,22.2402,
g0010,WT,DMSO,0,2,2,25.9852,
g0010,WT,DMSO,0,2,3,23.3771,
g0010,WT,drugA,1.25,4,1,19.0758,
g0010,WT,drugA,1.25,4,2,26.0919,
g0010,WT,drugA,1.25,4,3,24.7315,
g0010,WT,drugA,2.5,4,2,22.2664,
g0010,WT,drugA,2.5,4,3,24.198,
g0010,WT,drugA,5,4,1,26.2429,
g0010,WT,drugA,5,4,2,24.6732,
g0010,WT,drugA,5,4,3,21.9457,
g0010,WT,drugA,10,4,1,26.3436,
g0010,WT,drugA,10,4,2,23.2908,
g0010,WT,drugA,10,4,3,22.3574,
g0010,WT,drugA,20,4,1,28.1279,
g0010,WT,drugA,20,4,2,29.5302,
g0010,WT,drugA,20,4,3,25.6119,
g0010,WT,drugA,40,4,1,26.1376,
g0010,WT,drugA,40,4,2,28.3581,
g0010,WT,drugA,40,4,3,24.3177,
g0010,WT,drugA,80,4,1,31.973,
g0010,WT,drugA,80,4,2,27.0796,
g0010,WT,drugA,80,4,3,24.8991,
g0010,WT,drugB,1.25,4,1,25.9618,
g0010,WT,drugB,1.25,4,2,21.5555,
g0010,WT,drugB,1.25,4,3,26.183,
g0010,WT,drugB,2.5,4,1,24.9439,
g0010,WT,drugB,2.5,4,2,22.845,
g0010,WT,drugB,5,4,1,24.4283,
g0010,WT,drugB,5,4,2,27.6648,
g0010,WT,drugB,5,4,3,25.3152,
g0010,WT,drugB,10,4,1,25.0738,
g0010,WT,drugB,10,4,2,22.7746,
g0010,WT,drugB,10,4,3,24.3731,
g0010,WT,drugB,20,4,1,22.5109,
g0010,WT,drugB,20,4,2,20.4473,
g0010,WT,drugB,20,4,3,26.8876,
g0010,WT,drugB,40,4,2,26.7203,
g0010,WT,drugB,40,4,3,25.8402,
g0010,WT,drugB,80,4,1,25.9266,
g0010,WT,drugB,80,4,2,20.2981,
g0010,WT,drugB,80,4,3,23.267,
g0010,WT,DMSO,0,4,1,22.8939,
g0010,WT,DMSO,0,4,2,21.8254,
g0010,WT,DMSO,0,4,3,19.8133,
g0010,WT,drugA,1.25,8,1,24.98,
g0010,WT,drugA,1.25,8,2,25.1554,
g0010,WT,drugA,1.25,8,3,28.8111,
g0010,WT,drugA,2.5,8,1,28.6587,
g0010,WT,drugA,2.5,8,2,23.9929,
g0010,WT,drugA,2.5,8,3,23.8419,
g0010,WT,drugA,5,8,1,22.6899,
g0010,WT,drugA,5,8,2,23.4172,
g0010,WT,drugA,5,8,3,23.0794,
g0010,WT,drugA,10,8,1,21.3613,
g0010,WT,drugA,10,8,2,24.4945,
g0010,WT,drugA,10,8,3,28.6281,
g0010,WT,drugA,20,8,1,27.8516,
g0010,WT,drugA,20,8,2,29.0241,
g0010,WT,drugA,20,8,3,25.4511,
g0010,WT,drugA,40,8,1,31.7141,
g0010,WT,drugA,40,8,2,33.3123,
g0010,WT,drugA,40,8,3,35.5267,
g0010,WT,drugA,80,8,1,36.3585,
g0010,WT,drugA,80,8,2,33.7114,
g0010,WT,drugA,80,8,3,37.4095,
g0010,WT,drugB,1.25,8,1,26.0348,
g0010,WT,drugB,1.25,8,2,23.4358,
g0010,WT,drugB,1.25,8,3,25.5654,
g0010,WT,drugB,2.5,8,1,25.1564,
g0010,WT,drugB,2.5,8,2,21.7449,
g0010,WT,drugB,2.5,8,3,23.5542,
g0010,WT,drugB,5,8,1,24.8458,
g0010,WT,drugB,5,8,2,24.9246,
g0010,WT,drugB,5,8,3,27.3129,
g0010,WT,drugB,10,8,1,25.741,
g0010,WT,drugB,10,8,2,17.8566,
g0010,WT,drugB,10,8,3,23.9651,
g0010,WT,drugB,20,8,1,26.2287,
g0010,WT,drugB,20,8,2,23.9714,
g0010,WT,drugB,20,8,3,24.3782,
g0010,WT,drugB,40,8,1,28.914,
g0010,WT,drugB,40,8,2,23.3556,
g0010,WT,drugB,40,8,3,26.5564,
g0010,WT,drugB,80,8,1,21.3653,
g0010,WT,drugB,80,8,2,28.2424,
g0010,WT,drugB,80,8,3,23.7344,
g0010,WT,DMSO,0,8,1,26.2294,
g0010,WT,DMSO,0,8,2,21.8265,
g0010,WT,DMSO,0,8,3,21.7511,
g0010,WT,drugA,1.25,16,1,24.9741,
g0010,WT,drugA,1.25,16,2,22.2852,
g0010,WT,drugA,1.25,16,3,28.6786,
g0010,WT,drugA,2.5,16,1,26.9377,
g0010,WT,drugA,2.5,16,2,23.6103,
g0010,WT,drugA,2.5,16,3,24.8139,
g0010,WT,drugA,5,16,1,27.1458,
g0010,WT,drugA,5,16,2,26.92,
g0010,WT,drugA,5,16,3,24.5082,
g0010,WT,drugA,10,16,1,27.1822,
g0010,WT,drugA,10,16,2,30.3156,
g0010,WT,drugA,10,16,3,26.6544,
g0010,WT,drugA,20,16,1,26.8872,
g0010,WT,drugA,20,16,3,33.3188,
g0010,WT,drugA,40,16,1,34.4912,
g0010,WT,drugA,40,16,2,47.6922,
g0010,WT,drugA,40,16,3,35.9365,
g0010,WT,drugA,80,16,1,55.0106,
g0010,WT,drugA,80,16,2,68.3739,
g0010,WT,drugA,80,16,3,64.6762,
g0010,WT,drugB,1.25,16,1,23.4825,
g0010,WT,drugB,1.25,16,2,26.452,
g0010,WT,drugB,1.25,16,3,22.6552,
g0010,WT,drugB,2.5,16,2,21.3189,
g0010,WT,drugB,2.5,16,3,26.2991,
g0010,WT,drugB,5,16,1,23.7329,
g0010,WT,drugB,5,16,2,25.0119,
g0010,WT,drugB,5,16,3,25.2938,
g0010,WT,drugB,10,16,1,25.7998,
g0010,WT,drugB,10,16,2,20.2593,
g0010,WT,drugB,10,16,3,19.576,
g0010,WT,drugB,20,16,1,21.9021,
g0010,WT,drugB,20,16,2,22.419,
g0010,WT,drugB,20,16,3,27.5063,
g0010,WT,drugB,40,16,1,21.0162,
g0010,WT,drugB,40,16,2,24.7406,
g0010,WT,drugB,40,16,3,22.1173,
g0010,WT,drugB,80,16,1,21.634,
g0010,WT,drugB,80,16,2,23.776,
g0010,WT,drugB,80,16,3,19.0879,
g0010,WT,DMSO,0,16,1,23.399,
g0010,WT,DMSO,0,16,2,24.3908,
g0010,WT,DMSO,0,16,3,19.7284,
g0010,WT,drugA,1.25,24,1,20.7901,
g0010,WT,drugA,1.25,24,2,24.9548,
g0010,WT,drugA,1.25,24,3,22.9903,
g0010,WT,drugA,2.5,24,1,26.2568,
g0010,WT,drugA,2.5,24,2,22.5121,
g0010,WT,drugA,2.5,24,3,26.9897,
g0010,WT,drugA,5,24,1,25.722,
g0010,WT,drugA,5,24,2,31.8758,
g0010,WT,drugA,5,24,3,24.5084,
g0010,WT,drugA,10,24,1,32.4023,
g0010,WT,drugA,10,24,2,31.5655,
g0010,WT,drugA,10,24,3,27.5807,
g0010,WT,drugA,20,24,1,37.96,
g0010,WT,drugA,20,24,2,37.5615,
g0010,WT,drugA,20,24,3,35.974,
g0010,WT,drugA,40,24,1,49.7811,
g0010,WT,drugA,40,24,2,38.2844,
g0010,WT,drugA,40,24,3,44.1114,
g0010,WT,drugA,80,24,1,107.8103,
g0010,WT,drugA,80,24,2,98.6491,
g0010,WT,drugA,80,24,3,108.2013,
g0010,WT,drugB,1.25,24,1,20.0938,
g0010,WT,drugB,1.25,24,2,23.3543,
g0010,WT,drugB,1.25,24,3,21.6016,
g0010,WT,drugB,2.5,24,1,21.0105,
g0010,WT,drugB,2.5,24,2,26.8349,
g0010,WT,drugB,2.5,24,3,23.4518,
g0010,WT,drugB,5,24,1,26.9554,
g0010,WT,drugB,5,24,2,24.5366,
g0010,WT,drugB,5,24,3,25.1551,
g0010,WT,drugB,10,24,1,29.1481,
g0010,WT,drugB,10,24,2,21.9387,
g0010,WT,drugB,10,24,3,24.1411,
g0010,WT,drugB,20,24,1,26.8529,
g0010,WT,drugB,20,24,2,22.1664,
g0010,WT,drugB,20,24,3,21.867,
g0010,WT,drugB,40,24,1,25.0572,
g0010,WT,drugB,40,24,2,18.5163,
g0010,WT,drugB,40,24,3,21.6208,
g0010,WT,drugB,80,24,1,24.4349,
g0010,WT,drugB,80,24,2,25.0395,
g0010,WT,drugB,80,24,3,31.083,
g0010,WT,DMSO,0,24,1,21.9972,
g0010,WT,DMSO,0,24,2,22.6061,
g0010,mutant,drugA,1.25,0,1,25.3792,
g0010,mutant,drugA,1.25,0,2,23.0682,
g0010,mutant,drugA,1.25,0,3,24.3482,
g0010,mutant,drugA,2.5,0,1,22.6088,
g0010,mutant,drugA,2.5,0,2,23.9127,
g0010,mutant,drugA,2.5,0,3,23.2099,
g0010,mutant,drugA,5,0,1,22.7574,
g0010,mutant,drugA,5,0,2,23.4478,
g0010,mutant,drugA,5,0,3,20.8031,
g0010,mutant,drugA,10,0,1,24.6201,
g0010,mutant,drugA,10,0,2,27.1742,
g0010,mutant,drugA,10,0,3,24.8552,
g0010,mutant,drugA,20,0,1,22.6132,
g0010,mutant,drugA,20,0,2,25.7383,
g0010,mutant,drugA,20,0,3,27.1901,
g0010,mutant,drugA,40,0,1,21.5096,
g0010,mutant,drugA,40,0,2,27.2157,
g0010,mutant,drugA,40,0,3,21.8596,
g0010,mutant,drugA,80,0,1,27.1713,
g0010,mutant,drugA,80,0,2,20.4568,
g0010,mutant,drugA,80,0,3,28.8875,
g0010,mutant,drugB,1.25,0,1,26.6159,
g0010,mutant,drugB,1.25,0,2,28.5643,
g0010,mutant,drugB,1.25,0,3,22.4591,
g0010,mutant,drugB,2.5,0,1,27.0998,
g0010,mutant,drugB,2.5,0,2,25.5025,
g0010,mutant,drugB,2.5,0,3,23.1372,
g0010,mutant,drugB,5,0,1,26.3831,
g0010,mutant,drugB,5,0,2,26.7191,
g0010,mutant,drugB,5,0,3,24.7243,
g0010,mutant,drugB,10,0,1,23.8609,
g0010,mutant,drugB,10,0,2,20.5304,
g0010,mutant,drugB,20,0,1,22.6364,
g0010,mutant,drugB,20,0,2,22.1938,
g0010,mutant,drugB,20,0,3,28.5602,
g0010,mutant,drugB,40,0,1,24.3047,
g0010,mutant,drugB,40,0,2,21.8206,
g0010,mutant,drugB,40,0,3,25.8674,
g0010,mutant,drugB,80,0,1,20.013,
g0010,mutant,drugB,80,0,2,24.7841,
g0010,mutant,drugB,80,0,3,26.7783,
g0010,mutant,DMSO,0,0,1,23.6591,
g0010,mutant,DMSO,0,0,2,20.1562,
g0010,mutant,DMSO,0,0,3,22.4789,
g0010,mutant,drugA,1.25,2,1,22.7377,
g0010,mutant,drugA,1.25,2,2,19.7309,
g0010,mutant,drugA,1.25,2,3,23.3473,
g0010,mutant,drugA,2.5,2,1,22.9254,
g0010,mutant,drugA,2.5,2,2,21.3084,
g0010,mutant,drugA,2.5,2,3,24.0224,
g0010,mutant,drugA,5,2,1,27.217,
g0010,mutant,drugA,5,2,2,22.6285,
g0010,mutant,drugA,5,2,3,26.0585,
g0010,mutant,drugA,10,2,1,25.1563,
g0010,mutant,drugA,10,2,2,21.9751,
g0010,mutant,drugA,10,2,3,23.4407,
g0010,mutant,drugA,20,2,1,22.2136,
g0010,mutant,drugA,20,2,2,21.8614,
g0010,mutant,drugA,20,2,3,23.1323,
g0010,mutant,drugA,40,2,1,26.8547,
g0010,mutant,drugA,40,2,2,27.3585,
g0010,mutant,drugA,40,2,3,25.1493,
g0010,mutant,drugA,80,2,1,27.4577,
g0010,mutant,drugA,80,2,2,23.4911,
g0010,mutant,drugA,80,2,3,27.3316,
g0010,mutant,drugB,1.25,2,1,24.0294,
g0010,mutant,drugB,1.25,2,2,26.3502,
g0010,mutant,drugB,1.25,2,3,21.0402,
g0010,mutant,drugB,2.5,2,1,31.1296,
g0010,mutant,drugB,2.5,2,2,26.1156,
g0010,mutant,drugB,2.5,2,3,24.2561,
g0010,mutant,drugB,5,2,1,25.5957,
g0010,mutant,drugB,5,2,2,24.4356,
g0010,mutant,drugB,5,2,3,24.8732,
g0010,mutant,drugB,10,2,1,20.3629,
g0010,mutant,drugB,10,2,2,27.3604,
g0010,mutant,drugB,10,2,3,27.0348,
g0010,mutant,drugB,20,2,1,26.6532,
g0010,mutant,drugB,20,2,2,27.4417,
g0010,mutant,drugB,20,2,3,29.51,
g0010,mutant,drugB,40,2,1,24.4295,
g0010,mutant,drugB,40,2,2,25.0137,
g0010,mutant,drugB,40,2,3,27.8475,
g0010,mutant,drugB,80,2,1,24.94,
g0010,mutant,drugB,80,2,2,28.2892,
g0010,mutant,drugB,80,2,3,21.9443,
g0010,mutant,DMSO,0,2,1,23.9701,
g0010,mutant,DMSO,0,2,2,26.8234,
g0010,mutant,DMSO,0,2,3,23.8908,
g0010,mutant,drugA,1.25,4,1,21.9049,
g0010,mutant,drugA,1.25,4,2,26.5652,
g0010,mutant,drugA,1.25,4,3,19.8418,
g0010,mutant,drugA,2.5,4,1,21.3811,
g0010,mutant,drugA,2.5,4,2,23.9364,
g0010,mutant,drugA,2.5,4,3,24.9045,
g0010,mutant,drugA,5,4,1,24.5037,
g0010,mutant,drugA,5,4,2,20.8713,
