UniProtID,well,value
P10119,C3,148.0208
P10119,C4,135.2413
P10119,C5,125.4225
P10119,C6,184.8678
P10119,D1,147.1593
P10119,D2,158.4182
P10119,D3,172.6344
P10119,D4,154.3654
P10119,D5,146.6135
P10119,D6,178.1522
P10119,E1,136.7559
P10119,E2,146.9542
P10119,E3,163.5793
P10119,E4,131.1702
P10119,E5,120.9701
P10119,E6,136.1310
P10119,F1,152.8366
P10119,F2,160.9136
P10119,F3,150.0875
P10119,F4,155.2746
P10119,F5,162.8799
P10119,F6,144.6409
P10119,G1,140.7131
P10119,G2,133.1413
P10119,G3,157.4042
P10119,G4,151.9226
P10119,G5,141.5354
P10119,G6,162.0890
P10119,H1,135.9594
P10119,H2,122.9106
P10119,H3,129.3257
P10119,H4,137.6611
P10119,H5,143.5249
P10119,H6,134.1228
P10120,A1,439.8381
P10120,A2,521.6955
P10120,A3,483.9947
P10120,A4,503.1406
P10120,A5,486.6150
P10120,A6,537.1828
P10120,B1,513.4804
P10120,B2,506.2308
P10120,B3,477.7707
P10120,B4,582.6943
P10120,B5,448.3084
P10120,B6,469.7797
P10120,C1,555.1096
P10120,C2,607.6322
P10120,C3,531.2822
P10120,C4,580.3168
P10120,C5,523.1418
P10120,C6,453.2134
P10120,D1,521.6812
P10120,D2,490.2599
P10120,D3,516.0756
P10120,D4,566.0110
P10120,D6,457.2766
P10120,E1,498.4109
P10120,E2,451.8840
P10120,E3,535.7301
P10120,E4,420.4851
P10120,E5,472.1554
P10120,E6,493.1835
P10120,F1,611.0427
P10120,F2,481.8043
P10120,F4,544.8312
P10120,F5,495.4533
P10120,F6,564.5786
P10120,G1,490.3298
P10120,G2,501.2443
P10120,G3,437.3379
P10120,G4,564.9788
P10120,G5,469.4014
P10120,G6,436.1289
P10120,H1,455.2744
P10120,H2,539.1484
P10120,H3,510.4700
P10120,H4,538.2337
P10120,H5,486.0879
P10120,H6,451.8814
P10121,A1,41.0219
P10121,A2,60.0855
P10121,A3,46.4865
P10121,A4,49.9940
P10121,A5,49.8456
P10121,A6,49.5697
P10121,B1,54.1459
P10121,B2,50.1347
P10121,B3,55.9915
P10121,B4,62.0008
P10121,B5,53.1628
P10121,B6,54.8189
P10121,C1,51.1647
P10121,C2,57.7944
P10121,C3,52.0399
P10121,C4,47.7438
P10121,C5,46.4536
P10121,C6,51.8728
P10121,D1,51.9149
P10121,D2,54.7193
P10121,D3,54.1266
P10121,D4,43.4615
P10121,D5,47.1098
P10121,D6,49.5649
P10121,E1,43.8250
P10121,E2,47.9215
P10121,E3,49.2506
P10121,E4,48.1297
P10121,E5,49.6711
P10121,E6,41.6421
P10121,F1,50.2112
P10121,F2,44.9828
P10121,F3,51.2343
P10121,F4,48.3932
P10121,F5,46.4526
P10121,F6,44.9651
P10121,G2,56.1294
P10121,G3,62.6725
P10121,G4,47.3368
P10121,G5,49.4972
P10121,G6,51.8977
P10121,H1,42.8086
P10121,H2,55.5878
P10121,H3,46.5621
P10121,H4,49.9310
P10121,H5,54.9117
P10121,H6,49.5485
P10122,A1,762.5055
P10122,A2,643.4416
P10122,A3,803.7481
P10122,A4,633.9492
P10122,A5,715.8741
P10122,A6,552.2125
P10122,B1,846.3899
P10122,B2,611.8424
P10122,B4,849.9998
P10122,B5,716.6354
P10122,B6,841.2617
P10122,C1,685.8076
P10122,C2,531.5280
P10122,C3,581.0646
P10122,C4,742.0450
P10122,C5,700.3812
P10122,C6,649.3769
P10122,D1,615.6844
P10122,D2,587.3583
P10122,D3,549.4403
P10122,D4,685.8899
P10122,D5,644.1060
P10122,D6,666.5668
P10122,E1,800.8613
P10122,E2,576.9254
P10122,E3,683.5033
P10122,E4,717.4842
P10122,E5,588.2187
P10122,E6,668.7699
P10122,F1,690.6904
P10122,F3,602.5233
P10122,F4,558.6602
P10122,F5,645.0802
P10122,F6,678.0258
P10122,G1,660.8512
P10122,G2,724.6027
P10122,G3,580.1107
P10122,G4,665.8939
P10122,G5,687.5830
P10122,G6,612.0037
P10122,H1,577.5244
P10122,H2,679.3292
P10122,H3,577.7132
P10122,H4,780.9175
P10122,H5,637.3262
P10122,H6,626.7419
P10123,A1,227.5637
P10123,A2,259.3434
P10123,A3,233.6940
P10123,A4,206.7871
P10123,A5,188.5877
P10123,A6,249.9764
P10123,B1,147.8669
P10123,B2,124.9715
P10123,B3,133.8789
P10123,B4,269.4084
P10123,B5,295.2180
P10123,B6,265.4768
P10123,C1,181.3856
P10123,C2,186.0350
P10123,C3,215.5742
P10123,C4,107.7841
P10123,C5,125.7894
P10123,C6,112.6969
P10123,D1,71.0111
P10123,D2,72.5490
P10123,D3,67.0002
P10123,D4,307.1546
P10123,D5,294.8513
P10123,D6,269.5867
P10123,E1,184.1620
P10123,E2,239.1079
P10123,E3,233.0977
P10123,E4,126.2779
P10123,E5,161.1728
P10123,E6,130.0513
P10123,F1,81.0497
P10123,F2,80.0811
P10123,F3,75.5684
P10123,F4,282.4854
P10123,F5,263.7765
P10123,F6,257.1614
P10123,G1,128.9103
P10123,G2,168.2589
P10123,G3,132.0768
P10123,G4,71.9448
P10123,G5,74.1426
P10123,G6,86.2851
P10123,H1,23.5568
P10123,H2,18.8919
P10123,H3,18.9504
P10123,H4,338.2794
P10123,H5,298.2377
P10123,H6,290.6244
P10124,A1,978.9003
P10124,A2,1012.0640
P10124,A3,1452.5121
P10124,A4,1112.6727
P10124,A5,1047.6627
P10124,A6,989.1581
P10124,B1,899.6327
P10124,B2,1023.4347
P10124,B3,874.0810
P10124,B4,919.9584
P10124,B5,1109.3918
P10124,B6,1038.9776
P10124,C1,1253.1457
P10124,C2,1036.2340
P10124,C3,845.5372
P10124,C4,982.0979
P10124,C5,932.9789
P10124,C6,943.4776
P10124,D1,1009.2085
P10124,D2,973.4351
P10124,D3,1108.5028
P10124,D4,998.8324
P10124,D5,1024.6378
P10124,D6,1007.2285
P10124,E1,1049.9780
P10124,E2,1028.9292
P10124,E3,1003.1711
P10124,E4,1072.2361
P10124,E5,958.7567
P10124,E6,1209.0970
P10124,F1,969.9631
P10124,F2,1077.9456
P10124,F3,1194.6737
P10124,F4,1030.2562
P10124,F5,1124.6106
P10124,F6,880.1903
P10124,G1,1081.8393
P10124,G2,1179.5477
P10124,G3,839.4385
P10124,G4,1015.1637
P10124,G5,981.8475
P10124,G6,1025.2694
P10124,H1,976.1183
P10124,H2,959.5562
P10124,H3,1243.9563
P10124,H4,1085.1361
P10124,H5,1021.5549
P10124,H6,1088.9076
P10125,A1,990.5558
P10125,A2,1072.0932
P10125,A3,1416.2289
P10125,A4,1167.8594
P10125,A5,1260.3520
P10125,A6,1208.7742
P10125,B1,1117.5527
P10125,B2,1126.8888
P10125,B3,1518.5129
P10125,B4,1237.4990
P10125,B5,1264.2417
P10125,B6,1268.9651
P10125,C1,1089.6963
P10125,C2,1147.7687
P10125,C3,1080.9551
P10125,C4,1112.9072
P10125,C5,1159.6511
P10125,C6,1345.2655
P10125,D1,1389.4307
P10125,D2,1170.6360
P10125,D3,1109.3165
P10125,D4,1214.5485
P10125,D5,1152.9993
P10125,D6,1419.4885
P10125,E1,1319.9520
P10125,E2,1167.2164
P10125,E3,1140.8145
P10125,E4,1132.5606
P10125,E5,1341.1405
P10125,E6,1294.5290
P10125,F1,1072.9645
P10125,F2,876.4359
P10125,F3,1324.2897
P10125,F4,1385.5089
P10125,F5,1098.5343
P10125,F6,1373.2706
P10125,G1,1256.5288
P10125,G2,1216.9607
P10125,G3,1210.8491
P10125,G4,1324.0027
P10125,G5,1297.4717
P10125,G6,1178.2058
P10125,H1,1208.1976
P10125,H2,1146.1513
P10125,H3,1221.8038
P10125,H4,1291.6988
P10125,H6,1123.4787
P10126,A1,746.7540
P10126,A2,745.2298
P10126,A3,1105.1420
P10126,A4,844.0809
P10126,A5,786.6136
P10126,A6,863.0062
P10126,B1,888.8004
P10126,B2,709.1877
P10126,B3,767.7594
P10126,B4,811.4181
P10126,B5,938.5830
P10126,B6,751.9124
P10126,C1,964.0705
P10126,C2,769.7894
P10126,C3,838.9656
P10126,C4,676.5614
P10126,C5,795.3205
P10126,C6,854.9199
P10126,D1,891.5389
P10126,D2,805.5483
P10126,D3,690.6110
P10126,D4,1063.4372
P10126,D5,650.4559
P10126,D6,822.3915
P10126,E1,812.3847
P10126,E2,944.0741
P10126,E3,786.8640
P10126,E4,800.9930
P10126,E5,623.0177
P10126,E6,682.0362
P10126,F1,802.5882
P10126,F2,800.0698
P10126,F3,842.9840
P10126,F4,871.8659
P10126,F5,828.7485
P10126,F6,856.6938
P10126,G1,978.3368
P10126,G2,755.3448
P10126,G3,774.9408
P10126,G4,826.9948
P10126,G5,837.2008
P10126,G6,863.6898
P10126,H1,684.7325
P10126,H2,767.8167
P10126,H3,792.1129
P10126,H4,761.3544
P10126,H5,732.2265
P10126,H6,821.6130
P10127,A1,98.9066
P10127,A2,102.9724
P10127,A3,104.4340
P10127,A4,99.2417
P10127,A5,93.8509
P10127,A6,84.9336
P10127,B2,125.8061
P10127,B3,93.8123
P10127,B4,110.9084
P10127,B5,107.2925
P10127,C1,101.1511
P10127,C2,100.2423
P10127,C3,113.6960
P10127,C4,129.7130
P10127,C5,104.3333
P10127,C6,130.1032
P10127,D1,125.1874
P10127,D2,122.1347
P10127,D3,116.1165
P10127,D4,104.6346
P10127,D5,107.8919
P10127,D6,116.8160
P10127,E1,137.4499
P10127,E2,121.3464
P10127,E3,87.4774
P10127,E4,113.8041
P10127,E5,119.5198
P10127,E6,91.5801
P10127,F1,93.0707
P10127,F2,103.0368
P10127,F3,112.3973
P10127,F4,84.1360
P10127,F5,95.9648
P10127,F6,125.4743
P10127,G1,123.3847
P10127,G2,127.6340
P10127,G3,105.6492
P10127,G4,116.3873
P10127,G5,97.4242
P10127,G6,96.9658
P10127,H1,107.2235
P10127,H2,90.2080
P10127,H3,101.6017
P10127,H5,103.6935
P10127,H6,109.9053
P10128,A1,624.0915
P10128,A2,506.4698
P10128,A4,504.2583
P10128,A5,505.3940
P10128,A6,555.9349
P10128,B1,565.8287
P10128,B2,523.5534
P10128,B3,627.9982
P10128,B4,556.1711
P10128,B5,620.2360
P10128,B6,585.2110
P10128,C1,575.4423
P10128,C2,615.7600
P10128,C3,529.5910
P10128,C4,578.5263
P10128,C5,511.3263
P10128,C6,540.4157
P10128,D1,604.6786
P10128,D2,583.8863
P10128,D3,564.2692
P10128,D4,614.8422
P10128,D5,567.2984
P10128,D6,618.9965
P10128,E1,491.1744
P10128,E2,628.3926
P10128,E3,571.9533
P10128,E4,533.3806
P10128,E5,620.8531
P10128,E6,642.2202
P10128,F1,633.8325
P10128,F2,612.9870
P10128,F4,621.3407
P10128,F5,556.8985
P10128,F6,576.2320
P10128,G1,543.1214
P10128,G2,655.8746
P10128,G3,597.4494
P10128,G4,524.8085
P10128,G5,617.2092
P10128,G6,516.6601
P10128,H1,548.2931
P10128,H2,620.8842
P10128,H3,691.2364
P10128,H4,639.0503
P10128,H5,514.9760
P10128,H6,498.2839
P10129,A1,380.0426
P10129,A2,304.9498
P10129,A3,328.2015
P10129,A4,354.7717
P10129,A5,361.4187
P10129,A6,303.7535
P10129,B1,362.8870
P10129,B2,335.7234
P10129,B3,347.7492
P10129,B4,371.5073
P10129,B5,334.8467
P10129,B6,462.6961
P10129,C1,308.3966
P10129,C2,397.4927
P10129,C3,346.3308
P10129,C4,387.2475
P10129,C5,417.0246
P10129,C6,387.1451
P10129,D1,287.8096
P10129,D2,338.2949
P10129,D3,289.8401
P10129,D4,277.9152
P10129,D5,364.2152
P10129,D6,333.5038
P10129,E1,327.6051
P10129,E2,342.2593
P10129,E3,304.7393
P10129,E4,316.9154
P10129,E5,348.4456
P10129,E6,341.8283
P10129,F1,342.5782
P10129,F2,318.8738
P10129,F3,295.6188
P10129,F4,394.3528
P10129,F5,375.9161
P10129,F6,402.3739
P10129,G1,309.4995
P10129,G2,334.6644
P10129,G3,294.8827
P10129,G4,375.7488
P10129,G5,329.1049
P10129,G6,335.5530
P10129,H1,375.7371
P10129,H2,298.0801
P10129,H3,380.8551
P10129,H4,328.2315
P10129,H5,344.0697
P10129,H6,336.3023
P10130,A1,452.7953
P10130,A2,472.1570
P10130,A3,455.1922
P10130,A4,512.4820
P10130,A5,533.8714
P10130,A6,552.1001
P10130,B1,482.9232
P10130,B2,450.5176
P10130,B3,642.7120
P10130,B4,499.5956
P10130,B5,466.0930
P10130,B6,476.7629
P10130,C1,541.8306
P10130,C2,536.8967
P10130,C3,460.4764
P10130,C4,552.1459
P10130,C5,448.6649
P10130,C6,569.9314
P10130,D1,425.6228
P10130,D2,521.5365
P10130,D3,455.6790
P10130,D4,567.0558
P10130,D5,437.5408
P10130,D6,500.1543
P10130,E1,510.0903
P10130,E2,462.3946
P10130,E3,496.9764
P10130,E4,456.0412
P10130,E5,508.5575
P10130,E6,526.2957
P10130,F1,564.8498
P10130,F2,567.4480
P10130,F3,519.7910
P10130,F4,530.6099
P10130,F5,541.8262
P10130,F6,514.3905
P10130,G1,475.6496
P10130,G2,500.6141
P10130,G3,499.1594
P10130,G4,510.6059
P10130,G5,520.5295
P10130,G6,421.5670
P10130,H1,413.7715
P10130,H2,531.4887
P10130,H3,457.7101
P10130,H4,487.9999
P10130,H5,471.1095
P10130,H6,512.2357
P10131,A1,366.1937
P10131,A2,438.7725
P10131,A3,379.3414
P10131,A4,393.7627
P10131,A5,443.2589
P10131,A6,421.9808
P10131,B2,473.2382
P10131,B3,414.7218
P10131,B4,400.3006
P10131,B5,430.7034
P10131,B6,392.7745
P10131,C1,374.4862
P10131,C2,428.2567
P10131,C3,351.0002
P10131,C4,439.9026
P10131,C5,509.1112
P10131,C6,438.0425
P10131,D2,448.1369
P10131,D3,468.6080
P10131,D4,343.4921
P10131,D5,452.3764
P10131,D6,472.1278
P10131,E1,434.6455
P10131,E2,429.2769
P10131,E3,442.1745
P10131,E4,422.3239
P10131,E5,499.5412
P10131,E6,409.6756
P10131,F1,472.8874
P10131,F2,411.8339
P10131,F3,472.2223
P10131,F4,478.7568
P10131,F5,418.0785
P10131,F6,388.3437
P10131,G1,401.7176
P10131,G2,438.0244
P10131,G3,358.1642
P10131,G4,461.5132
P10131,G5,436.8919
P10131,G6,431.8311
P10131,H1,483.9593
P10131,H2,375.5151
P10131,H3,449.1486
P10131,H4,485.5597
P10131,H5,407.1646
P10131,H6,376.5980
P10132,A1,1602.3187
P10132,A2,1673.0622
P10132,A3,1186.8478
P10132,A4,1779.8851
P10132,A5,1584.8684
P10132,A6,1372.3226
P10132,B1,1518.2238
P10132,B2,1633.0428
P10132,B3,1401.4087
P10132,B4,1351.8909
P10132,B5,1356.1100
P10132,B6,1592.7828
P10132,C1,1257.3183
P10132,C2,1565.9494
P10132,C3,1156.6939
P10132,C4,1758.7338
P10132,C5,1482.8691
P10132,C6,1245.7821
P10132,D1,1575.7505
P10132,D2,1588.8317
P10132,D3,1781.6840
P10132,D4,1342.9804
P10132,D5,1719.4902
P10132,D6,1282.0957
P10132,E1,1340.7553
P10132,E3,1694.5705
P10132,E4,1387.6737
P10132,E5,1637.4694
P10132,E6,1380.5926
P10132,F1,1444.4143
P10132,F2,1574.2955
P10132,F3,1516.0508
P10132,F4,1888.1047
P10132,F5,1663.6694
P10132,F6,1919.0728
P10132,G1,1397.8086
P10132,G2,1923.9355
P10132,G3,1568.7059
P10132,G4,1419.1011
P10132,G5,1708.3299
P10132,G6,1395.7061
P10132,H1,1781.4295
P10132,H2,1527.2630
P10132,H3,1465.7403
P10132,H4,1331.0331
P10132,H5,1611.0971
P10132,H6,1620.0992
P10133,A1,9538.7393
P10133,A2,8263.0380
P10133,A3,9066.8369
P10133,A4,10854.2923
P10133,A5,9408.9704
P10133,A6,8615.1016
P10133,B1,8445.9170
P10133,B2,9966.5134
P10133,B3,8693.2340
P10133,B4,9654.8779
P10133,B5,8375.6618
P10133,B6,9145.9273
P10133,C1,8715.7919
P10133,C2,10700.7063
P10133,C3,8977.0420
P10133,C4,8928.5956
P10133,C5,8276.7915
P10133,C6,8745.1029
P10133,D1,9903.5612
P10133,D2,8785.4058
P10133,D3,8876.7873
P10133,D4,9347.1183
P10133,D5,8756.3292
P10133,D6,9722.6033
P10133,E1,8590.4214
P10133,E2,8537.1715
P10133,E3,8971.8895
P10133,E4,8917.7444
P10133,E5,9221.6812
P10133,E6,7537.8006
P10133,F1,9543.4268
P10133,F2,8509.4529
P10133,F3,9914.3983
P10133,F4,7962.6635
P10133,F5,9211.2484
P10133,F6,10607.0851
P10133,G1,8583.8718
P10133,G2,9227.1488
P10133,G3,9601.2048
P10133,G4,8116.3809
P10133,G5,8015.4370
P10133,H1,9995.1912
P10133,H2,9199.9521
P10133,H3,10135.6393
P10133,H4,8858.3146
P10133,H5,8862.0041
P10133,H6,8592.7798
P10134,A1,525.5143
P10134,A2,475.2014
P10134,A3,511.6378
P10134,A4,623.6617
P10134,A5,626.2210
P10134,A6,566.6395
P10134,B1,1050.5578
P10134,B2,825.0378
P10134,B3,822.7683
P10134,B4,383.5822
P10134,B5,430.2265
P10134,B6,387.8500
P10134,C1,686.4592
P10134,C2,611.0799
P10134,C3,622.2802
P10134,C4,925.3752
P10134,C5,906.0098
P10134,C6,888.9914
P10134,D1,1953.6532
P10134,D2,1648.8615
P10134,D3,1908.9499
P10134,D4,415.2129
P10134,D5,514.5108
P10134,D6,429.9625
P10134,E1,567.2434
P10134,E2,560.5919
P10134,E3,530.0199
P10134,E4,616.1698
P10134,E5,496.6063
P10134,E6,587.5846
P10134,F1,1048.7095
P10134,F2,923.2620
P10134,F3,856.4793
P10134,F4,391.0707
P10134,F5,466.5957
P10134,F6,450.9979
P10134,G1,572.5185
P10134,G2,627.3380
P10134,G3,582.1311
P10134,G4,949.6871
P10134,G5,721.0422
P10134,G6,861.2196
P10134,H1,2028.8687
P10134,H2,1925.6068
P10134,H3,1404.5624
P10134,H4,473.4688
P10134,H5,448.0428
P10134,H6,369.1707
P10135,A1,256.8645
P10135,A2,308.5249
P10135,A3,357.1126
P10135,A4,318.7522
P10135,A5,338.2263
P10135,A6,359.2498
P10135,B2,279.7247
P10135,B3,303.4989
P10135,B4,395.2354
P10135,B5,346.9755
P10135,B6,347.4980
P10135,C1,358.0981
P10135,C2,276.2438
P10135,C3,315.2969
P10135,C4,343.5298
P10135,C5,297.2796
P10135,C6,321.6654
P10135,D1,301.7054
P10135,D2,291.7473
P10135,D3,253.2532
P10135,D4,313.8336
P10135,D5,291.9518
P10135,D6,363.5718
P10135,E1,314.1559
P10135,E2,341.9961
P10135,E3,313.8622
P10135,E4,285.4476
P10135,E5,324.6192
P10135,E6,308.2633
P10135,F1,375.7426
P10135,F2,284.0215
P10135,F3,380.9888
P10135,F4,292.0673
P10135,F5,360.6595
P10135,F6,309.5723
P10135,G1,338.0186
P10135,G2,242.2172
P10135,G3,311.3001
P10135,G4,310.4462
P10135,G5,288.7412
P10135,G6,289.6834
P10135,H1,279.6406
P10135,H2,268.1565
P10135,H3,291.4653
P10135,H4,316.2302
P10135,H6,303.4912
P10136,A1,925.2898
P10136,A2,914.4339
P10136,A3,775.0137
P10136,A4,791.0758
P10136,A5,876.6010
P10136,A6,970.0722
P10136,B1,1018.0022
P10136,B2,1093.1781
P10136,B3,1082.4327
P10136,B4,1097.7824
P10136,B5,1015.6321
P10136,B6,824.4779
P10136,C1,989.4805
P10136,C2,769.4401
P10136,C3,874.4053
P10136,C4,923.7085
P10136,C5,832.7581
P10136,C6,968.8637
P10136,D1,921.8710
P10136,D2,1057.2168
P10136,D3,891.0311
P10136,D4,995.4560
P10136,D5,996.7866
P10136,D6,955.7342
P10136,E1,767.7866
P10136,E2,1159.3606
P10136,E3,863.5806
P10136,E4,902.5265
P10136,E5,935.4854
P10136,E6,944.9979
P10136,F1,997.2670
P10136,F2,1104.2383
P10136,F3,891.9835
P10136,F4,835.1908
P10136,F5,1037.7073
P10136,F6,891.4037
P10136,G1,881.6000
P10136,G3,951.1737
P10136,G4,904.5861
P10136,G6,950.7644
P10136,H1,763.0181
P10136,H2,944.1923
P10136,H3,1044.5396
P10136,H4,954.8317
P10136,H5,1073.1336
P10136,H6,864.7205
P10137,A1,66.1612
P10137,A2,75.7887
P10137,A3,78.1265
P10137,A4,64.5795
P10137,A5,71.7488
P10137,A6,85.1027
P10137,B1,79.1695
P10137,B2,69.9698
P10137,B3,68.7945
P10137,B4,72.5173
P10137,B5,67.6967
P10137,B6,66.3345
P10137,C1,77.7404
P10137,C2,59.4765
P10137,C3,74.2592
P10137,C4,69.3528
P10137,C5,88.7833
P10137,C6,76.9340
P10137,D1,69.9010
P10137,D2,74.3767
P10137,D3,75.8739
P10137,D4,73.9016
P10137,D5,65.9253
P10137,D6,66.2538
P10137,E1,73.7840
P10137,E2,90.0289
P10137,E3,67.0826
P10137,E4,60.5174
P10137,E5,75.0775
P10137,E6,78.4811
P10137,F1,61.1146
P10137,F2,54.9327
P10137,F3,74.7739
P10137,F4,68.6315
P10137,F5,82.1528
P10137,F6,65.1819
P10137,G1,62.7475
P10137,G2,73.6243
P10137,G3,63.7248
P10137,G4,68.9256
P10137,G5,73.9562
P10137,G6,66.8472
P10137,H1,72.7280
P10137,H2,74.0396
P10137,H3,80.7936
P10137,H4,71.3295
P10137,H5,57.9213
P10137,H6,71.7525
P10138,A1,160.9495
P10138,A2,187.3136
P10138,A3,174.0196
P10138,A4,191.8853
P10138,A6,209.8316
P10138,B1,164.9677
P10138,B2,206.6868
P10138,B3,225.7445
P10138,B4,172.7053
P10138,B5,237.0002
P10138,B6,186.4109
P10138,C1,175.6389
P10138,C2,219.9067
P10138,C3,237.5873
P10138,C4,188.1474
P10138,C5,193.9391
P10138,C6,216.2228
P10138,D1,181.6092
P10138,D2,208.4164
P10138,D3,220.7611
P10138,D4,216.4522
P10138,D5,163.0019
P10138,D6,201.7528
P10138,E1,232.1536
P10138,E2,183.7509
P10138,E3,222.6548
P10138,E4,187.4028
P10138,E5,177.5207
P10138,E6,193.1329
P10138,F1,156.9021
P10138,F2,240.4103
P10138,F3,200.1640
P10138,F4,186.2817
P10138,F5,180.3225
P10138,F6,201.2655
P10138,G1,187.2026
P10138,G2,230.6232
P10138,G3,200.1800
P10138,G5,218.3815
P10138,G6,205.6203
P10138,H1,188.4549
P10138,H2,206.4560
P10138,H3,213.5429
P10138,H4,173.0263
P10138,H5,213.2253
P10138,H6,200.5158
P10139,A1,618.6020
P10139,A2,697.6746
P10139,A3,601.9971
P10139,A4,565.4852
P10139,A5,770.3136
P10139,A6,569.1750
P10139,B1,721.8715
P10139,B2,598.4647
P10139,B3,655.3210
P10139,B4,619.2336
P10139,B5,562.3722
P10139,B6,566.0409
P10139,C1,614.7052
P10139,C2,594.4271
P10139,C3,599.3008
P10139,C4,619.3497
P10139,C5,515.0804
P10139,C6,606.4404
P10139,D1,628.8719
P10139,D2,544.9522
P10139,D3,587.6806
P10139,D4,530.4841
P10139,D5,636.1656
P10139,D6,579.3392
P10139,E1,543.1478
P10139,E2,660.4349
P10139,E3,663.6446
P10139,E4,730.7488
P10139,E5,634.9064
P10139,E6,609.8927
P10139,F1,608.3759
P10139,F2,480.4602
P10139,F3,565.5407
P10139,F4,757.5531
P10139,F5,552.6040
P10139,F6,563.3414
P10139,G1,659.8926
P10139,G2,639.0419
P10139,G3,686.3817
P10139,G4,556.2733
P10139,G5,669.5815
P10139,G6,635.3663
P10139,H1,595.8512
P10139,H2,517.3091
P10139,H3,501.9584
P10139,H4,620.0578
P10139,H5,585.9220
P10139,H6,621.8691
P10140,A1,221.2888
P10140,A2,236.3352
P10140,A3,220.2725
P10140,A4,244.6759
P10140,A5,215.9186
P10140,A6,199.6187
P10140,B1,253.3346
P10140,B2,214.1752
P10140,B3,236.8210
P10140,B4,236.0249
P10140,B5,232.6795
P10140,B6,235.8872
P10140,C1,196.8118
P10140,C2,238.6430
P10140,C3,243.4567
P10140,C4,204.2316
P10140,C5,270.6565
P10140,C6,207.5336
P10140,D1,213.8769
P10140,D2,209.4765
P10140,D3,243.9142
P10140,D4,238.2134
P10140,D5,210.4755
P10140,D6,196.5421
P10140,E1,211.3629
P10140,E2,247.9669
P10140,E3,230.9360
P10140,E4,213.0295
P10140,E5,226.7796
P10140,E6,273.7377
P10140,F1,237.0993
P10140,F2,199.2837
P10140,F3,247.6451
P10140,F4,276.5628
P10140,F5,235.8846
P10140,F6,231.6589
P10140,G1,242.6270
P10140,G2,199.4146
P10140,G3,234.3528
P10140,G4,239.6579
P10140,G5,226.3803
P10140,G6,174.0339
P10140,H1,216.9900
P10140,H2,229.9319
P10140,H3,260.0293
P10140,H4,249.4720
P10140,H5,200.7474
P10140,H6,178.9042
P10141,A1,50.5791
P10141,A2,52.1466
P10141,A3,51.4733
P10141,A4,61.6484
P10141,A5,56.7246
P10141,A6,54.9228
P10141,B1,53.0943
P10141,B2,56.4609
P10141,B3,55.5757
P10141,B5,53.6687
P10141,B6,50.8232
P10141,C1,54.6488
P10141,C2,70.4900
P10141,C3,58.0070
P10141,C4,51.9868
P10141,C5,50.4472
P10141,C6,54.1974
P10141,D1,61.6719
P10141,D2,60.7387
P10141,D3,65.0799
P10141,D4,53.3381
P10141,D5,49.2731
P10141,D6,61.9171
P10141,E1,47.1338
P10141,E2,56.7784
P10141,E3,51.7432
P10141,E4,54.6797
P10141,E5,49.7871
P10141,E6,47.5927
P10141,F1,63.8953
P10141,F2,51.8152
P10141,F3,53.8603
P10141,F4,64.9399
P10141,F5,55.8113
P10141,F6,64.6152
P10141,G1,61.8694
P10141,G2,55.1295
P10141,G3,63.1383
P10141,G4,53.6409
P10141,G5,58.5795
P10141,G6,74.6630
P10141,H1,52.8259
P10141,H2,50.7352
P10141,H3,48.0267
P10141,H4,51.2571
P10141,H5,62.4030
P10141,H6,57.8929
P10142,A1,257.4868
P10142,A2,200.2653
P10142,A3,214.1794
P10142,A4,191.2278
P10142,A5,251.4260
P10142,A6,215.1985
P10142,B1,198.5920
P10142,B2,218.5523
P10142,B3,217.4595
P10142,B4,209.8389
P10142,B5,241.1867
P10142,B6,212.5116
P10142,C1,201.2369
P10142,C2,215.5025
P10142,C3,233.5824
P10142,C4,258.4862
P10142,C5,226.6049
P10142,C6,201.1034
P10142,D1,193.4688
P10142,D2,181.8272
P10142,D3,228.7945
P10142,D5,230.9319
P10142,D6,213.0662
P10142,E1,253.9069
P10142,E2,196.2201
P10142,E3,226.7821
P10142,E4,206.3049
P10142,E5,232.8686
P10142,E6,234.6525
P10142,F1,214.0572
P10142,F2,224.4799
P10142,F3,234.3098
P10142,F4,216.1104
P10142,F5,205.4876
P10142,F6,196.9184
P10142,G1,263.2106
P10142,G2,208.8536
P10142,G3,228.4244
P10142,G4,191.7939
P10142,G5,196.1575
P10142,G6,259.3295
P10142,H1,240.8615
P10142,H2,201.2025
P10142,H3,232.7640
P10142,H4,245.8793
P10142,H5,250.7402
P10142,H6,234.2905
P10143,A1,258.5737
P10143,A2,247.3672
P10143,A3,235.6816
P10143,A4,284.4782
P10143,A5,238.3494
P10143,A6,222.7497
P10143,B1,186.5522
P10143,B2,235.1238
P10143,B3,238.6145
P10143,B4,239.7205
P10143,B5,329.0307
P10143,B6,251.3208
P10143,C1,296.6192
P10143,C2,264.5147
P10143,C3,225.1607
P10143,C4,253.8371
P10143,C5,255.4642
P10143,C6,251.5524
P10143,D1,263.9461
P10143,D2,241.0505
P10143,D3,323.9506
P10143,D4,240.8468
P10143,D5,275.5547
P10143,D6,287.7139
P10143,E1,243.8137
P10143,E2,293.2453
P10143,E3,258.4762
P10143,E4,257.5077
P10143,E5,251.4368
P10143,E6,272.3309
P10143,F1,275.1392
P10143,F2,251.3825
P10143,F3,287.0546
P10143,F4,204.7136
P10143,F5,226.5044
